session_id,label,ts,source,scenario_id,attack_subtype,label_method,unique_ports,unique_hosts,connection_count,port_entropy,port_range_span,mean_inter_arrival,std_inter_arrival,environment
recon_32,1,1789224267.8717144,real,recon_port_scan,port_scan,generator_ground_truth,306,2,318,8.1616,9039,0.0208,0.0036,loopback
recon_32,1,1789224268.0217144,real,recon_port_scan,port_scan,generator_ground_truth,313,2,326,8.1852,9039,0.0207,0.0036,loopback
recon_32,1,1789224268.1717143,real,recon_port_scan,port_scan,generator_ground_truth,320,2,333,8.2193,9039,0.0208,0.0036,loopback
recon_32,1,1789224268.3217146,real,recon_port_scan,port_scan,generator_ground_truth,327,2,340,8.2526,9039,0.0208,0.0036,loopback
recon_32,1,1789224268.4717147,real,recon_port_scan,port_scan,generator_ground_truth,334,2,348,8.2745,9039,0.0207,0.0036,loopback
recon_32,1,1789224268.6217148,real,recon_port_scan,port_scan,generator_ground_truth,341,2,355,8.3066,9039,0.0208,0.0036,loopback
recon_32,1,1789224268.771715,real,recon_port_scan,port_scan,generator_ground_truth,347,2,361,8.3335,9039,0.0208,0.0035,loopback
recon_32,1,1789224268.921715,real,recon_port_scan,port_scan,generator_ground_truth,354,2,368,8.3643,9039,0.0208,0.0035,loopback
recon_32,1,1789224269.071715,real,recon_port_scan,port_scan,generator_ground_truth,361,2,376,8.3844,9039,0.0208,0.0036,loopback
recon_32,1,1789224269.2217152,real,recon_port_scan,port_scan,generator_ground_truth,368,2,383,8.4141,9039,0.0208,0.0035,loopback
recon_32,1,1789224269.3717153,real,recon_port_scan,port_scan,generator_ground_truth,375,2,390,8.4432,9039,0.0208,0.0035,loopback
recon_32,1,1789224269.5217154,real,recon_port_scan,port_scan,generator_ground_truth,382,2,397,8.4718,9039,0.0208,0.0035,loopback
recon_32,1,1789224269.6717155,real,recon_port_scan,port_scan,generator_ground_truth,389,2,405,8.4902,9039,0.0208,0.0036,loopback
recon_32,1,1789224269.8217156,real,recon_port_scan,port_scan,generator_ground_truth,396,2,412,8.5178,9039,0.0208,0.0036,loopback
benign_33,0,1789224272.1053283,real,recon_benign_baseline,,generator_ground_truth,1,1,1,-0.0,0,0.0,0.0,loopback
benign_33,0,1789224272.2553284,real,recon_benign_baseline,,generator_ground_truth,2,1,2,1.0,970,0.1777,0.0,loopback
benign_33,0,1789224272.4053285,real,recon_benign_baseline,,generator_ground_truth,2,1,2,1.0,970,0.1777,0.0,loopback
benign_33,0,1789224272.5553286,real,recon_benign_baseline,,generator_ground_truth,2,1,2,1.0,970,0.1777,0.0,loopback
benign_33,0,1789224272.7053287,real,recon_benign_baseline,,generator_ground_truth,2,1,3,0.9183,970,0.2561,0.0784,loopback
benign_33,0,1789224272.8553288,real,recon_benign_baseline,,generator_ground_truth,2,1,3,0.9183,970,0.2561,0.0784,loopback
benign_33,0,1789224273.005329,real,recon_benign_baseline,,generator_ground_truth,2,1,3,0.9183,970,0.2561,0.0784,loopback
benign_33,0,1789224273.155329,real,recon_benign_baseline,,generator_ground_truth,2,1,3,0.9183,970,0.2561,0.0784,loopback
benign_33,0,1789224273.305329,real,recon_benign_baseline,,generator_ground_truth,3,1,5,1.371,981,0.3152,0.2165,loopback
benign_33,0,1789224273.4553292,real,recon_benign_baseline,,generator_ground_truth,3,1,5,1.371,981,0.3152,0.2165,loopback
benign_33,0,1789224273.6053293,real,recon_benign_baseline,,generator_ground_truth,3,1,5,1.371,981,0.3152,0.2165,loopback
benign_33,0,1789224273.7553294,real,recon_benign_baseline,,generator_ground_truth,4,1,7,1.6645,981,0.2831,0.2132,loopback
benign_33,0,1789224273.9053297,real,recon_benign_baseline,,generator_ground_truth,4,1,7,1.6645,981,0.2831,0.2132,loopback
benign_33,0,1789224274.0553296,real,recon_benign_baseline,,generator_ground_truth,4,1,7,1.6645,981,0.2831,0.2132,loopback
benign_33,0,1789224274.2053297,real,recon_benign_baseline,,generator_ground_truth,4,1,7,1.6645,981,0.2831,0.2132,loopback
benign_33,0,1789224274.3553298,real,recon_benign_baseline,,generator_ground_truth,4,1,8,1.75,981,0.3287,0.2269,loopback
benign_33,0,1789224274.5053298,real,recon_benign_baseline,,generator_ground_truth,4,1,9,1.6577,981,0.2899,0.2357,loopback
benign_33,0,1789224274.65533,real,recon_benign_baseline,,generator_ground_truth,4,1,9,1.6577,981,0.2899,0.2357,loopback
benign_33,0,1789224274.80533,real,recon_benign_baseline,,generator_ground_truth,4,1,9,1.6577,981,0.2899,0.2357,loopback
benign_33,0,1789224274.95533,real,recon_benign_baseline,,generator_ground_truth,4,1,10,1.571,981,0.3086,0.2284,loopback
benign_33,0,1789224275.1053302,real,recon_benign_baseline,,generator_ground_truth,4,1,10,1.571,981,0.3086,0.2284,loopback
benign_33,0,1789224275.2553303,real,recon_benign_baseline,,generator_ground_truth,4,1,10,1.571,981,0.3086,0.2284,loopback
benign_33,0,1789224275.4053304,real,recon_benign_baseline,,generator_ground_truth,4,1,11,1.6858,981,0.3274,0.2239,loopback
benign_33,0,1789224275.5553305,real,recon_benign_baseline,,generator_ground_truth,4,1,12,1.614,981,0.3163,0.2164,loopback
benign_33,0,1789224275.7053306,real,recon_benign_baseline,,generator_ground_truth,4,1,12,1.614,981,0.3163,0.2164,loopback
benign_33,0,1789224275.8553307,real,recon_benign_baseline,,generator_ground_truth,4,1,13,1.5466,981,0.3068,0.2096,loopback
benign_33,0,1789224276.0053308,real,recon_benign_baseline,,generator_ground_truth,4,1,13,1.5466,981,0.3068,0.2096,loopback
benign_33,0,1789224276.155331,real,recon_benign_baseline,,generator_ground_truth,4,1,13,1.5466,981,0.3068,0.2096,loopback
benign_33,0,1789224276.305331,real,recon_benign_baseline,,generator_ground_truth,4,1,14,1.6645,981,0.3199,0.2065,loopback
benign_33,0,1789224276.455331,real,recon_benign_baseline,,generator_ground_truth,4,1,14,1.6645,981,0.3199,0.2065,loopback
benign_33,0,1789224276.6053312,real,recon_benign_baseline,,generator_ground_truth,4,1,15,1.6049,981,0.317,0.1992,loopback
benign_33,0,1789224276.7553313,real,recon_benign_baseline,,generator_ground_truth,4,1,16,1.5488,981,0.3057,0.1971,loopback
benign_33,0,1789224276.9053314,real,recon_benign_baseline,,generator_ground_truth,4,1,16,1.5488,981,0.3057,0.1971,loopback
benign_33,0,1789224277.0553317,real,recon_benign_baseline,,generator_ground_truth,4,1,16,1.5488,981,0.3057,0.1971,loopback
benign_33,0,1789224277.2053316,real,recon_benign_baseline,,generator_ground_truth,4,1,17,1.6184,981,0.3151,0.1942,loopback
benign_33,0,1789224277.3553317,real,recon_benign_baseline,,generator_ground_truth,4,1,17,1.6184,981,0.3151,0.1942,loopback
benign_33,0,1789224277.5053318,real,recon_benign_baseline,,generator_ground_truth,4,1,17,1.6184,981,0.3151,0.1942,loopback
benign_33,0,1789224277.655332,real,recon_benign_baseline,,generator_ground_truth,4,1,17,1.6184,981,0.3151,0.1942,loopback
benign_33,0,1789224277.805332,real,recon_benign_baseline,,generator_ground_truth,4,1,20,1.5955,981,0.2999,0.2176,loopback
benign_33,0,1789224277.955332,real,recon_benign_baseline,,generator_ground_truth,4,1,20,1.5955,981,0.2999,0.2176,loopback
benign_33,0,1789224278.105332,real,recon_benign_baseline,,generator_ground_truth,4,1,20,1.5955,981,0.2999,0.2176,loopback
benign_33,0,1789224278.2553322,real,recon_benign_baseline,,generator_ground_truth,4,1,20,1.5955,981,0.2999,0.2176,loopback
benign_33,0,1789224278.4053323,real,recon_benign_baseline,,generator_ground_truth,4,1,21,1.6645,981,0.3124,0.219,loopback
benign_33,0,1789224278.5553324,real,recon_benign_baseline,,generator_ground_truth,4,1,21,1.6645,981,0.3124,0.219,loopback
benign_33,0,1789224278.7053325,real,recon_benign_baseline,,generator_ground_truth,4,1,21,1.6645,981,0.3124,0.219,loopback
benign_33,0,1789224278.8553326,real,recon_benign_baseline,,generator_ground_truth,4,1,22,1.6244,981,0.3188,0.2156,loopback
benign_33,0,1789224279.0053327,real,recon_benign_baseline,,generator_ground_truth,4,1,23,1.5858,981,0.3163,0.211,loopback
benign_33,0,1789224279.1553328,real,recon_benign_baseline,,generator_ground_truth,4,1,24,1.6344,981,0.3042,0.214,loopback
benign_33,0,1789224279.305333,real,recon_benign_baseline,,generator_ground_truth,4,1,24,1.6344,981,0.3042,0.214,loopback
benign_33,0,1789224279.455333,real,recon_benign_baseline,,generator_ground_truth,4,1,24,1.6344,981,0.3042,0.214,loopback
benign_33,0,1789224279.605333,real,recon_benign_baseline,,generator_ground_truth,4,1,24,1.6344,981,0.3042,0.214,loopback
benign_33,0,1789224279.7553332,real,recon_benign_baseline,,generator_ground_truth,4,1,24,1.6344,981,0.3042,0.214,loopback
benign_33,0,1789224279.9053333,real,recon_benign_baseline,,generator_ground_truth,4,1,26,1.6482,981,0.3125,0.2247,loopback
benign_33,0,1789224280.0553334,real,recon_benign_baseline,,generator_ground_truth,4,1,27,1.6158,981,0.3039,0.2245,loopback
benign_33,0,1789224280.2053337,real,recon_benign_baseline,,generator_ground_truth,4,1,27,1.6158,981,0.3039,0.2245,loopback
benign_33,0,1789224280.3553336,real,recon_benign_baseline,,generator_ground_truth,4,1,28,1.6645,981,0.3066,0.2207,loopback
benign_33,0,1789224280.5053337,real,recon_benign_baseline,,generator_ground_truth,4,1,28,1.6645,981,0.3066,0.2207,loopback
benign_33,0,1789224280.6553338,real,recon_benign_baseline,,generator_ground_truth,4,1,28,1.6645,981,0.3066,0.2207,loopback
benign_33,0,1789224280.805334,real,recon_benign_baseline,,generator_ground_truth,4,1,29,1.6343,981,0.3113,0.2181,loopback
benign_33,0,1789224280.955334,real,recon_benign_baseline,,generator_ground_truth,4,1,29,1.6343,981,0.3113,0.2181,loopback
benign_33,0,1789224281.105334,real,recon_benign_baseline,,generator_ground_truth,4,1,30,1.6703,981,0.3119,0.2143,loopback
benign_33,0,1789224281.255334,real,recon_benign_baseline,,generator_ground_truth,4,1,31,1.6423,981,0.3021,0.2173,loopback
benign_33,0,1789224281.4053342,real,recon_benign_baseline,,generator_ground_truth,4,1,31,1.6423,981,0.3021,0.2173,loopback
benign_33,0,1789224281.5553343,real,recon_benign_baseline,,generator_ground_truth,4,1,31,1.6423,981,0.3021,0.2173,loopback
benign_33,0,1789224281.7053344,real,recon_benign_baseline,,generator_ground_truth,4,1,32,1.6788,981,0.3116,0.22,loopback
benign_33,0,1789224281.8553343,real,recon_benign_baseline,,generator_ground_truth,4,1,33,1.6526,981,0.3022,0.2228,loopback
benign_33,0,1789224282.0053346,real,recon_benign_baseline,,generator_ground_truth,4,1,33,1.6526,981,0.3022,0.2228,loopback
benign_33,0,1789224282.1553347,real,recon_benign_baseline,,generator_ground_truth,4,1,34,1.6269,981,0.3021,0.2194,loopback
benign_33,0,1789224282.3053348,real,recon_benign_baseline,,generator_ground_truth,4,1,34,1.6269,981,0.3021,0.2194,loopback
benign_33,0,1789224282.455335,real,recon_benign_baseline,,generator_ground_truth,4,1,34,1.6269,981,0.3021,0.2194,loopback
benign_33,0,1789224282.605335,real,recon_benign_baseline,,generator_ground_truth,4,1,35,1.6645,981,0.3071,0.218,loopback
benign_33,0,1789224282.755335,real,recon_benign_baseline,,generator_ground_truth,4,1,35,1.6645,981,0.3071,0.218,loopback
benign_33,0,1789224282.9053352,real,recon_benign_baseline,,generator_ground_truth,4,1,37,1.6166,981,0.3008,0.2181,loopback
benign_33,0,1789224283.0553353,real,recon_benign_baseline,,generator_ground_truth,4,1,37,1.6166,981,0.3008,0.2181,loopback
benign_33,0,1789224283.2053354,real,recon_benign_baseline,,generator_ground_truth,4,1,37,1.6166,981,0.3008,0.2181,loopback
benign_33,0,1789224283.3553357,real,recon_benign_baseline,,generator_ground_truth,4,1,38,1.647,981,0.3047,0.2164,loopback
benign_33,0,1789224283.5053356,real,recon_benign_baseline,,generator_ground_truth,4,1,38,1.647,981,0.3047,0.2164,loopback
benign_33,0,1789224283.6553357,real,recon_benign_baseline,,generator_ground_truth,4,1,38,1.647,981,0.3047,0.2164,loopback
benign_33,0,1789224283.8053358,real,recon_benign_baseline,,generator_ground_truth,4,1,38,1.647,981,0.3047,0.2164,loopback
benign_33,0,1789224283.955336,real,recon_benign_baseline,,generator_ground_truth,4,1,39,1.6246,981,0.3112,0.2172,loopback
benign_33,0,1789224284.105336,real,recon_benign_baseline,,generator_ground_truth,4,1,41,1.6339,981,0.3009,0.2165,loopback
benign_33,0,1789224284.255336,real,recon_benign_baseline,,generator_ground_truth,4,1,41,1.6339,981,0.3009,0.2165,loopback
benign_33,0,1789224284.405336,real,recon_benign_baseline,,generator_ground_truth,4,1,41,1.6339,981,0.3009,0.2165,loopback
benign_33,0,1789224284.5553362,real,recon_benign_baseline,,generator_ground_truth,4,1,41,1.6339,981,0.3009,0.2165,loopback
benign_33,0,1789224284.7053363,real,recon_benign_baseline,,generator_ground_truth,4,1,42,1.6645,981,0.3086,0.2193,loopback
benign_33,0,1789224284.8553364,real,recon_benign_baseline,,generator_ground_truth,4,1,42,1.6645,981,0.3086,0.2193,loopback
benign_33,0,1789224285.0053363,real,recon_benign_baseline,,generator_ground_truth,4,1,44,1.6244,981,0.3009,0.2171,loopback
benign_33,0,1789224285.1553366,real,recon_benign_baseline,,generator_ground_truth,4,1,44,1.6244,981,0.3009,0.2171,loopback
benign_33,0,1789224285.3053367,real,recon_benign_baseline,,generator_ground_truth,4,1,44,1.6244,981,0.3009,0.2171,loopback
benign_33,0,1789224285.4553368,real,recon_benign_baseline,,generator_ground_truth,4,1,44,1.6244,981,0.3009,0.2171,loopback
benign_33,0,1789224285.605337,real,recon_benign_baseline,,generator_ground_truth,4,1,45,1.65,981,0.3074,0.2187,loopback
benign_33,0,1789224285.755337,real,recon_benign_baseline,,generator_ground_truth,4,1,45,1.65,981,0.3074,0.2187,loopback
benign_33,0,1789224285.905337,real,recon_benign_baseline,,generator_ground_truth,4,1,45,1.65,981,0.3074,0.2187,loopback
benign_33,0,1789224286.0553372,real,recon_benign_baseline,,generator_ground_truth,4,1,45,1.65,981,0.3074,0.2187,loopback
benign_33,0,1789224286.2053373,real,recon_benign_baseline,,generator_ground_truth,4,1,47,1.6125,981,0.3064,0.2191,loopback
benign_33,0,1789224286.3553374,real,recon_benign_baseline,,generator_ground_truth,4,1,48,1.6387,981,0.303,0.2179,loopback
benign_33,0,1789224286.5053377,real,recon_benign_baseline,,generator_ground_truth,4,1,48,1.6387,981,0.303,0.2179,loopback
benign_33,0,1789224286.6553376,real,recon_benign_baseline,,generator_ground_truth,4,1,48,1.6387,981,0.303,0.2179,loopback
benign_33,0,1789224286.8053377,real,recon_benign_baseline,,generator_ground_truth,4,1,48,1.6387,981,0.303,0.2179,loopback
benign_33,0,1789224286.9553378,real,recon_benign_baseline,,generator_ground_truth,4,1,48,1.6387,981,0.303,0.2179,loopback
benign_33,0,1789224287.105338,real,recon_benign_baseline,,generator_ground_truth,4,1,49,1.6645,981,0.3119,0.2241,loopback
benign_33,0,1789224287.255338,real,recon_benign_baseline,,generator_ground_truth,4,1,50,1.6471,981,0.3091,0.2227,loopback
benign_33,0,1789224287.405338,real,recon_benign_baseline,,generator_ground_truth,4,1,51,1.63,981,0.307,0.221,loopback
benign_33,0,1789224287.555338,real,recon_benign_baseline,,generator_ground_truth,4,1,51,1.63,981,0.307,0.221,loopback
benign_33,0,1789224287.7053382,real,recon_benign_baseline,,generator_ground_truth,4,1,52,1.6522,981,0.3042,0.2197,loopback
benign_33,0,1789224287.8553383,real,recon_benign_baseline,,generator_ground_truth,4,1,52,1.6522,981,0.3042,0.2197,loopback
benign_33,0,1789224288.0053384,real,recon_benign_baseline,,generator_ground_truth,4,1,52,1.6522,981,0.3042,0.2197,loopback
benign_33,0,1789224288.1553383,real,recon_benign_baseline,,generator_ground_truth,4,1,52,1.6522,981,0.3042,0.2197,loopback
benign_33,0,1789224288.3053386,real,recon_benign_baseline,,generator_ground_truth,4,1,53,1.674,981,0.3109,0.2229,loopback
benign_33,0,1789224288.4553387,real,recon_benign_baseline,,generator_ground_truth,4,1,54,1.658,981,0.3086,0.2215,loopback
benign_33,0,1789224288.6053388,real,recon_benign_baseline,,generator_ground_truth,4,1,55,1.6422,981,0.3056,0.2204,loopback
benign_33,0,1789224288.755339,real,recon_benign_baseline,,generator_ground_truth,4,1,55,1.6422,981,0.3056,0.2204,loopback
benign_33,0,1789224288.905339,real,recon_benign_baseline,,generator_ground_truth,4,1,55,1.6422,981,0.3056,0.2204,loopback
benign_33,0,1789224289.055339,real,recon_benign_baseline,,generator_ground_truth,4,1,56,1.6645,981,0.307,0.2186,loopback
benign_33,0,1789224289.2053392,real,recon_benign_baseline,,generator_ground_truth,4,1,56,1.6645,981,0.307,0.2186,loopback
benign_33,0,1789224289.3553393,real,recon_benign_baseline,,generator_ground_truth,4,1,57,1.6493,981,0.3082,0.2169,loopback
benign_33,0,1789224289.5053394,real,recon_benign_baseline,,generator_ground_truth,4,1,57,1.6493,981,0.3082,0.2169,loopback
benign_33,0,1789224289.6553397,real,recon_benign_baseline,,generator_ground_truth,5,2,62,1.9059,9039,0.2883,0.2199,loopback
benign_33,0,1789224289.8053396,real,recon_benign_baseline,,generator_ground_truth,5,2,63,1.8899,9039,0.2856,0.2192,loopback
benign_33,0,1789224289.9553397,real,recon_benign_baseline,,generator_ground_truth,5,2,63,1.8899,9039,0.2856,0.2192,loopback
benign_33,0,1789224290.1053398,real,recon_benign_baseline,,generator_ground_truth,5,2,63,1.8899,9039,0.2856,0.2192,loopback
benign_33,0,1789224290.25534,real,recon_benign_baseline,,generator_ground_truth,5,2,64,1.8742,9039,0.2884,0.2185,loopback
benign_33,0,1789224290.40534,real,recon_benign_baseline,,generator_ground_truth,5,2,64,1.8742,9039,0.2884,0.2185,loopback
benign_33,0,1789224290.55534,real,recon_benign_baseline,,generator_ground_truth,5,2,65,1.8903,9039,0.2876,0.2169,loopback
benign_33,0,1789224290.70534,real,recon_benign_baseline,,generator_ground_truth,5,2,65,1.8903,9039,0.2876,0.2169,loopback
benign_33,0,1789224290.8553402,real,recon_benign_baseline,,generator_ground_truth,5,2,65,1.8903,9039,0.2876,0.2169,loopback
benign_33,0,1789224291.0053403,real,recon_benign_baseline,,generator_ground_truth,5,2,66,1.8751,9039,0.2902,0.2162,loopback
benign_33,0,1789224291.1553404,real,recon_benign_baseline,,generator_ground_truth,5,2,67,1.8914,9039,0.2887,0.2149,loopback
benign_33,0,1789224291.3053403,real,recon_benign_baseline,,generator_ground_truth,5,2,67,1.8914,9039,0.2887,0.2149,loopback
benign_33,0,1789224291.4553406,real,recon_benign_baseline,,generator_ground_truth,5,2,67,1.8914,9039,0.2887,0.2149,loopback
benign_33,0,1789224291.6053407,real,recon_benign_baseline,,generator_ground_truth,5,2,69,1.9064,9039,0.2865,0.2139,loopback
benign_33,0,1789224291.7553408,real,recon_benign_baseline,,generator_ground_truth,5,2,69,1.9064,9039,0.2865,0.2139,loopback
benign_33,0,1789224291.905341,real,recon_benign_baseline,,generator_ground_truth,5,2,70,1.9202,9039,0.2863,0.2124,loopback
benign_33,0,1789224292.055341,real,recon_benign_baseline,,generator_ground_truth,5,2,71,1.906,9039,0.2838,0.2119,loopback
benign_33,0,1789224292.205341,real,recon_benign_baseline,,generator_ground_truth,5,2,71,1.906,9039,0.2838,0.2119,loopback
benign_33,0,1789224292.3553412,real,recon_benign_baseline,,generator_ground_truth,5,2,71,1.906,9039,0.2838,0.2119,loopback
benign_33,0,1789224292.5053413,real,recon_benign_baseline,,generator_ground_truth,5,2,72,1.8919,9039,0.2864,0.2115,loopback
benign_33,0,1789224292.6553414,real,recon_benign_baseline,,generator_ground_truth,5,2,72,1.8919,9039,0.2864,0.2115,loopback
benign_33,0,1789224292.8053415,real,recon_benign_baseline,,generator_ground_truth,5,2,73,1.9062,9039,0.2881,0.2105,loopback
benign_33,0,1789224292.9553416,real,recon_benign_baseline,,generator_ground_truth,5,2,74,1.8925,9039,0.2859,0.2098,loopback
benign_33,0,1789224293.1053417,real,recon_benign_baseline,,generator_ground_truth,5,2,74,1.8925,9039,0.2859,0.2098,loopback
benign_33,0,1789224293.2553418,real,recon_benign_baseline,,generator_ground_truth,5,2,74,1.8925,9039,0.2859,0.2098,loopback
benign_33,0,1789224293.405342,real,recon_benign_baseline,,generator_ground_truth,5,2,75,1.9069,9039,0.2882,0.2093,loopback
benign_33,0,1789224293.555342,real,recon_benign_baseline,,generator_ground_truth,5,2,75,1.9069,9039,0.2882,0.2093,loopback
benign_33,0,1789224293.705342,real,recon_benign_baseline,,generator_ground_truth,5,2,76,1.8936,9039,0.2879,0.2079,loopback
benign_33,0,1789224293.855342,real,recon_benign_baseline,,generator_ground_truth,5,2,76,1.8936,9039,0.2879,0.2079,loopback
benign_33,0,1789224294.0053422,real,recon_benign_baseline,,generator_ground_truth,5,2,76,1.8936,9039,0.2879,0.2079,loopback
benign_33,0,1789224294.1553423,real,recon_benign_baseline,,generator_ground_truth,5,2,77,1.8805,9039,0.2892,0.2069,loopback
benign_33,0,1789224294.3053424,real,recon_benign_baseline,,generator_ground_truth,5,2,77,1.8805,9039,0.2892,0.2069,loopback
benign_33,0,1789224294.4553423,real,recon_benign_baseline,,generator_ground_truth,5,2,78,1.8934,9039,0.2896,0.2056,loopback
benign_33,0,1789224294.6053426,real,recon_benign_baseline,,generator_ground_truth,5,2,78,1.8934,9039,0.2896,0.2056,loopback
benign_33,0,1789224294.7553427,real,recon_benign_baseline,,generator_ground_truth,5,2,79,1.8806,9039,0.2897,0.2042,loopback
benign_33,0,1789224294.9053428,real,recon_benign_baseline,,generator_ground_truth,5,2,79,1.8806,9039,0.2897,0.2042,loopback
benign_33,0,1789224295.055343,real,recon_benign_baseline,,generator_ground_truth,5,2,79,1.8806,9039,0.2897,0.2042,loopback
benign_33,0,1789224295.205343,real,recon_benign_baseline,,generator_ground_truth,5,2,81,1.8812,9039,0.2892,0.2034,loopback
benign_33,0,1789224295.355343,real,recon_benign_baseline,,generator_ground_truth,5,2,81,1.8812,9039,0.2892,0.2034,loopback
benign_33,0,1789224295.5053432,real,recon_benign_baseline,,generator_ground_truth,5,2,81,1.8812,9039,0.2892,0.2034,loopback
recon_33,1,1789224297.7516887,real,recon_port_scan,port_scan,generator_ground_truth,6,1,6,2.585,259,0.0244,0.0,loopback
recon_33,1,1789224297.9016888,real,recon_port_scan,port_scan,generator_ground_truth,12,1,12,3.585,414,0.0244,0.0,loopback
recon_33,1,1789224298.051689,real,recon_port_scan,port_scan,generator_ground_truth,19,1,19,4.2479,8873,0.023,0.0047,loopback
recon_33,1,1789224298.201689,real,recon_port_scan,port_scan,generator_ground_truth,25,1,25,4.6439,8873,0.0234,0.0041,loopback
recon_33,1,1789224298.351689,real,recon_port_scan,port_scan,generator_ground_truth,31,1,31,4.9542,8875,0.0236,0.0037,loopback
recon_33,1,1789224298.5016892,real,recon_port_scan,port_scan,generator_ground_truth,38,1,38,5.2479,8875,0.0237,0.0034,loopback
recon_33,1,1789224298.6516893,real,recon_port_scan,port_scan,generator_ground_truth,44,1,45,5.4474,8875,0.0233,0.0045,loopback
recon_33,1,1789224298.8016894,real,recon_port_scan,port_scan,generator_ground_truth,50,1,51,5.6332,8875,0.0234,0.0042,loopback
recon_33,1,1789224298.9516895,real,recon_port_scan,port_scan,generator_ground_truth,56,1,57,5.7978,8875,0.0235,0.004,loopback
recon_33,1,1789224299.1016896,real,recon_port_scan,port_scan,generator_ground_truth,62,1,64,5.9257,8875,0.0232,0.0043,loopback
recon_33,1,1789224299.2516897,real,recon_port_scan,port_scan,generator_ground_truth,68,1,70,6.0614,8875,0.0233,0.0041,loopback
recon_33,1,1789224299.4016898,real,recon_port_scan,port_scan,generator_ground_truth,74,1,76,6.1854,8875,0.0234,0.0039,loopback
recon_33,1,1789224299.55169,real,recon_port_scan,port_scan,generator_ground_truth,81,1,83,6.3178,8875,0.0235,0.0038,loopback
recon_33,1,1789224299.70169,real,recon_port_scan,port_scan,generator_ground_truth,87,1,90,6.403,8875,0.0233,0.004,loopback
recon_33,1,1789224299.85169,real,recon_port_scan,port_scan,generator_ground_truth,93,1,96,6.5016,8875,0.0234,0.0039,loopback
recon_33,1,1789224300.00169,real,recon_port_scan,port_scan,generator_ground_truth,99,1,102,6.594,8875,0.0234,0.0038,loopback
recon_33,1,1789224300.1516902,real,recon_port_scan,port_scan,generator_ground_truth,105,1,108,6.6808,8875,0.0235,0.0037,loopback
recon_33,1,1789224300.3016903,real,recon_port_scan,port_scan,generator_ground_truth,111,1,115,6.7445,8875,0.0233,0.0041,loopback
recon_33,1,1789224300.4516904,real,recon_port_scan,port_scan,generator_ground_truth,118,1,122,6.8356,8875,0.0234,0.004,loopback
recon_33,1,1789224300.6016903,real,recon_port_scan,port_scan,generator_ground_truth,124,1,129,6.891,8875,0.0232,0.0042,loopback
recon_33,1,1789224300.7516906,real,recon_port_scan,port_scan,generator_ground_truth,130,1,135,6.9619,8875,0.0233,0.0041,loopback
recon_33,1,1789224300.9016907,real,recon_port_scan,port_scan,generator_ground_truth,136,1,141,7.0296,8875,0.0233,0.004,loopback
recon_33,1,1789224301.0516908,real,recon_port_scan,port_scan,generator_ground_truth,142,1,147,7.0942,8875,0.0234,0.0039,loopback
recon_33,1,1789224301.201691,real,recon_port_scan,port_scan,generator_ground_truth,148,1,154,7.1392,8875,0.0233,0.0041,loopback
recon_33,1,1789224301.351691,real,recon_port_scan,port_scan,generator_ground_truth,154,1,160,7.1991,8875,0.0233,0.004,loopback
recon_33,1,1789224301.501691,real,recon_port_scan,port_scan,generator_ground_truth,161,1,167,7.266,8875,0.0234,0.0039,loopback
recon_33,1,1789224301.6516912,real,recon_port_scan,port_scan,generator_ground_truth,167,1,174,7.305,8875,0.0233,0.0042,loopback
recon_33,1,1789224301.8016913,real,recon_port_scan,port_scan,generator_ground_truth,173,1,180,7.3585,8875,0.0233,0.0041,loopback
recon_33,1,1789224301.9516914,real,recon_port_scan,port_scan,generator_ground_truth,179,1,186,7.4101,8875,0.0233,0.004,loopback
recon_33,1,1789224302.1016915,real,recon_port_scan,port_scan,generator_ground_truth,185,1,192,7.46,8875,0.0234,0.004,loopback
recon_33,1,1789224302.2516916,real,recon_port_scan,port_scan,generator_ground_truth,191,1,198,7.5081,8875,0.0234,0.0039,loopback
recon_33,1,1789224302.4016917,real,recon_port_scan,port_scan,generator_ground_truth,197,1,205,7.5403,8875,0.0233,0.0041,loopback
recon_33,1,1789224302.5516918,real,recon_port_scan,port_scan,generator_ground_truth,204,1,213,7.5788,8875,0.0232,0.0043,loopback
recon_33,1,1789224302.701692,real,recon_port_scan,port_scan,generator_ground_truth,210,1,219,7.6231,8875,0.0233,0.0042,loopback
recon_33,1,1789224302.851692,real,recon_port_scan,port_scan,generator_ground_truth,216,1,225,7.6661,8875,0.0233,0.0042,loopback
recon_33,1,1789224303.001692,real,recon_port_scan,port_scan,generator_ground_truth,222,1,231,7.7079,8875,0.0233,0.0041,loopback
recon_33,1,1789224303.1516922,real,recon_port_scan,port_scan,generator_ground_truth,228,1,237,7.7486,8875,0.0234,0.0041,loopback
recon_33,1,1789224303.3016922,real,recon_port_scan,port_scan,generator_ground_truth,234,1,243,7.7881,8875,0.0234,0.004,loopback
recon_33,1,1789224303.4516923,real,recon_port_scan,port_scan,generator_ground_truth,240,1,250,7.8136,8875,0.0233,0.0041,loopback
recon_33,1,1789224303.6016924,real,recon_port_scan,port_scan,generator_ground_truth,247,1,257,7.8576,8875,0.0233,0.0041,loopback
recon_33,1,1789224303.7516923,real,recon_port_scan,port_scan,generator_ground_truth,253,1,264,7.8814,8875,0.0233,0.0042,loopback
recon_33,1,1789224303.9016926,real,recon_port_scan,port_scan,generator_ground_truth,259,1,270,7.9175,8875,0.0233,0.0041,loopback
