session_id,label,ts,source,scenario_id,attack_subtype,label_method,packet_rate,unique_dst_ports,dst_port_entropy,mean_inter_arrival,std_inter_arrival,unique_src_ips,src_ip_entropy,environment
ddos_4,1,1789233836.8284144,real,ddos_syn_flood,syn_flood,generator_ground_truth,798,2,0.081,0.0063,0.0005,1,-0.0,loopback
ddos_4,1,1789233836.9684143,real,ddos_syn_flood,syn_flood,generator_ground_truth,820,2,0.0792,0.0063,0.0005,1,-0.0,loopback
ddos_4,1,1789233837.1084146,real,ddos_syn_flood,syn_flood,generator_ground_truth,843,2,0.0852,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233837.2484148,real,ddos_syn_flood,syn_flood,generator_ground_truth,866,2,0.0909,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233837.3884149,real,ddos_syn_flood,syn_flood,generator_ground_truth,888,2,0.089,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233837.528415,real,ddos_syn_flood,syn_flood,generator_ground_truth,910,2,0.0873,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233837.668415,real,ddos_syn_flood,syn_flood,generator_ground_truth,932,2,0.0856,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233837.8084152,real,ddos_syn_flood,syn_flood,generator_ground_truth,954,2,0.084,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233837.9484153,real,ddos_syn_flood,syn_flood,generator_ground_truth,976,2,0.0824,0.0063,0.0005,1,-0.0,loopback
ddos_4,1,1789233838.0884154,real,ddos_syn_flood,syn_flood,generator_ground_truth,999,2,0.0874,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233838.2284155,real,ddos_syn_flood,syn_flood,generator_ground_truth,1022,2,0.0921,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233838.3684156,real,ddos_syn_flood,syn_flood,generator_ground_truth,1044,2,0.0905,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233838.5084157,real,ddos_syn_flood,syn_flood,generator_ground_truth,1066,2,0.089,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233838.6484158,real,ddos_syn_flood,syn_flood,generator_ground_truth,1087,2,0.0876,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233838.788416,real,ddos_syn_flood,syn_flood,generator_ground_truth,1109,2,0.0862,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233838.928416,real,ddos_syn_flood,syn_flood,generator_ground_truth,1131,2,0.0848,0.0063,0.0005,1,-0.0,loopback
ddos_4,1,1789233839.068416,real,ddos_syn_flood,syn_flood,generator_ground_truth,1153,2,0.0835,0.0063,0.0005,1,-0.0,loopback
ddos_4,1,1789233839.2084162,real,ddos_syn_flood,syn_flood,generator_ground_truth,1176,2,0.0877,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233839.3484163,real,ddos_syn_flood,syn_flood,generator_ground_truth,1199,2,0.0917,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233839.4884164,real,ddos_syn_flood,syn_flood,generator_ground_truth,1221,2,0.0904,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233839.6284163,real,ddos_syn_flood,syn_flood,generator_ground_truth,1243,2,0.0891,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233839.7684166,real,ddos_syn_flood,syn_flood,generator_ground_truth,1265,2,0.0878,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233839.9084167,real,ddos_syn_flood,syn_flood,generator_ground_truth,1286,2,0.0866,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233840.0484169,real,ddos_syn_flood,syn_flood,generator_ground_truth,1308,2,0.0854,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233840.188417,real,ddos_syn_flood,syn_flood,generator_ground_truth,1330,2,0.0843,0.0063,0.0005,1,-0.0,loopback
ddos_4,1,1789233840.328417,real,ddos_syn_flood,syn_flood,generator_ground_truth,1353,2,0.0879,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233840.4684172,real,ddos_syn_flood,syn_flood,generator_ground_truth,1375,2,0.0868,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233840.6084173,real,ddos_syn_flood,syn_flood,generator_ground_truth,1398,2,0.0902,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233840.7484174,real,ddos_syn_flood,syn_flood,generator_ground_truth,1420,2,0.0891,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233840.8884175,real,ddos_syn_flood,syn_flood,generator_ground_truth,1442,2,0.088,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233841.0284176,real,ddos_syn_flood,syn_flood,generator_ground_truth,1464,2,0.0869,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233841.1684177,real,ddos_syn_flood,syn_flood,generator_ground_truth,1486,2,0.0858,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233841.3084178,real,ddos_syn_flood,syn_flood,generator_ground_truth,1509,2,0.0891,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233841.448418,real,ddos_syn_flood,syn_flood,generator_ground_truth,1531,2,0.088,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233841.588418,real,ddos_syn_flood,syn_flood,generator_ground_truth,1553,2,0.087,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233841.728418,real,ddos_syn_flood,syn_flood,generator_ground_truth,1575,2,0.086,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233841.8684182,real,ddos_syn_flood,syn_flood,generator_ground_truth,1585,2,0.0897,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233842.0084183,real,ddos_syn_flood,syn_flood,generator_ground_truth,1585,2,0.0897,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233842.1484184,real,ddos_syn_flood,syn_flood,generator_ground_truth,1585,2,0.0897,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233842.2884183,real,ddos_syn_flood,syn_flood,generator_ground_truth,1585,2,0.0897,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233842.4284186,real,ddos_syn_flood,syn_flood,generator_ground_truth,1585,2,0.0897,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233842.5684187,real,ddos_syn_flood,syn_flood,generator_ground_truth,1585,2,0.0897,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233842.7084188,real,ddos_syn_flood,syn_flood,generator_ground_truth,1585,2,0.0897,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233842.848419,real,ddos_syn_flood,syn_flood,generator_ground_truth,1584,2,0.0856,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233842.988419,real,ddos_syn_flood,syn_flood,generator_ground_truth,1585,2,0.0897,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233843.1284192,real,ddos_syn_flood,syn_flood,generator_ground_truth,1585,2,0.0897,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233843.2684193,real,ddos_syn_flood,syn_flood,generator_ground_truth,1585,2,0.0897,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233843.4084194,real,ddos_syn_flood,syn_flood,generator_ground_truth,1586,2,0.0936,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233843.5484197,real,ddos_syn_flood,syn_flood,generator_ground_truth,1586,2,0.0936,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233843.6884196,real,ddos_syn_flood,syn_flood,generator_ground_truth,1585,2,0.0897,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233843.8284197,real,ddos_syn_flood,syn_flood,generator_ground_truth,1585,2,0.0897,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233843.9684198,real,ddos_syn_flood,syn_flood,generator_ground_truth,1586,2,0.0896,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233844.10842,real,ddos_syn_flood,syn_flood,generator_ground_truth,1586,2,0.0896,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233844.24842,real,ddos_syn_flood,syn_flood,generator_ground_truth,1586,2,0.0896,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233844.38842,real,ddos_syn_flood,syn_flood,generator_ground_truth,1586,2,0.0896,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233844.5284202,real,ddos_syn_flood,syn_flood,generator_ground_truth,1587,2,0.0896,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233844.6684203,real,ddos_syn_flood,syn_flood,generator_ground_truth,1588,2,0.0936,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233844.8084204,real,ddos_syn_flood,syn_flood,generator_ground_truth,1587,2,0.0896,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233844.9484203,real,ddos_syn_flood,syn_flood,generator_ground_truth,1587,2,0.0896,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233845.0884206,real,ddos_syn_flood,syn_flood,generator_ground_truth,1587,2,0.0896,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233845.2284207,real,ddos_syn_flood,syn_flood,generator_ground_truth,1587,2,0.0896,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233845.3684208,real,ddos_syn_flood,syn_flood,generator_ground_truth,1587,2,0.0896,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233845.508421,real,ddos_syn_flood,syn_flood,generator_ground_truth,1588,2,0.0936,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233845.648421,real,ddos_syn_flood,syn_flood,generator_ground_truth,1588,2,0.0936,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233845.7884212,real,ddos_syn_flood,syn_flood,generator_ground_truth,1588,2,0.0936,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233845.9284213,real,ddos_syn_flood,syn_flood,generator_ground_truth,1588,2,0.0936,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233846.0684214,real,ddos_syn_flood,syn_flood,generator_ground_truth,1588,2,0.0895,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233846.2084217,real,ddos_syn_flood,syn_flood,generator_ground_truth,1588,2,0.0895,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233846.3484216,real,ddos_syn_flood,syn_flood,generator_ground_truth,1588,2,0.0895,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233846.4884217,real,ddos_syn_flood,syn_flood,generator_ground_truth,1590,2,0.0935,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233846.6284218,real,ddos_syn_flood,syn_flood,generator_ground_truth,1590,2,0.0935,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233846.768422,real,ddos_syn_flood,syn_flood,generator_ground_truth,1590,2,0.0935,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233846.908422,real,ddos_syn_flood,syn_flood,generator_ground_truth,1590,2,0.0935,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233847.048422,real,ddos_syn_flood,syn_flood,generator_ground_truth,1589,2,0.0895,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233847.1884222,real,ddos_syn_flood,syn_flood,generator_ground_truth,1590,2,0.0935,0.0063,0.0006,1,-0.0,loopback
ddos_4,1,1789233847.3284223,real,ddos_syn_flood,syn_flood,generator_ground_truth,1589,2,0.0895,0.0063,0.0006,1,-0.0,loopback
benign_5,0,1789233848.5622866,real,ddos_benign_baseline,,generator_ground_truth,1,1,-0.0,0.0,0.0,1,-0.0,loopback
benign_5,0,1789233848.7022867,real,ddos_benign_baseline,,generator_ground_truth,1,1,-0.0,0.0,0.0,1,-0.0,loopback
benign_5,0,1789233848.8422868,real,ddos_benign_baseline,,generator_ground_truth,1,1,-0.0,0.0,0.0,1,-0.0,loopback
benign_5,0,1789233848.982287,real,ddos_benign_baseline,,generator_ground_truth,2,2,1.0,0.4077,0.0,1,-0.0,loopback
benign_5,0,1789233849.122287,real,ddos_benign_baseline,,generator_ground_truth,3,2,0.9183,0.2284,0.1794,1,-0.0,loopback
benign_5,0,1789233849.2622871,real,ddos_benign_baseline,,generator_ground_truth,3,2,0.9183,0.2284,0.1794,1,-0.0,loopback
benign_5,0,1789233849.4022872,real,ddos_benign_baseline,,generator_ground_truth,3,2,0.9183,0.2284,0.1794,1,-0.0,loopback
benign_5,0,1789233849.542287,real,ddos_benign_baseline,,generator_ground_truth,4,3,1.5,0.3118,0.1881,1,-0.0,loopback
benign_5,0,1789233849.6822877,real,ddos_benign_baseline,,generator_ground_truth,5,3,1.371,0.2766,0.1739,1,-0.0,loopback
benign_5,0,1789233849.8222876,real,ddos_benign_baseline,,generator_ground_truth,5,3,1.371,0.2766,0.1739,1,-0.0,loopback
benign_5,0,1789233849.9622877,real,ddos_benign_baseline,,generator_ground_truth,5,3,1.371,0.2766,0.1739,1,-0.0,loopback
benign_5,0,1789233850.1022878,real,ddos_benign_baseline,,generator_ground_truth,5,3,1.371,0.2766,0.1739,1,-0.0,loopback
benign_5,0,1789233850.242288,real,ddos_benign_baseline,,generator_ground_truth,5,3,1.371,0.2766,0.1739,1,-0.0,loopback
benign_5,0,1789233850.382288,real,ddos_benign_baseline,,generator_ground_truth,6,3,1.2516,0.3427,0.204,1,-0.0,loopback
benign_5,0,1789233850.522288,real,ddos_benign_baseline,,generator_ground_truth,6,3,1.2516,0.3427,0.204,1,-0.0,loopback
benign_5,0,1789233850.6622882,real,ddos_benign_baseline,,generator_ground_truth,8,4,1.5488,0.2948,0.1926,1,-0.0,loopback
benign_5,0,1789233850.8022883,real,ddos_benign_baseline,,generator_ground_truth,8,4,1.5488,0.2948,0.1926,1,-0.0,loopback
benign_5,0,1789233850.9422884,real,ddos_benign_baseline,,generator_ground_truth,8,4,1.5488,0.2948,0.1926,1,-0.0,loopback
benign_5,0,1789233851.0822885,real,ddos_benign_baseline,,generator_ground_truth,8,4,1.5488,0.2948,0.1926,1,-0.0,loopback
benign_5,0,1789233851.2222886,real,ddos_benign_baseline,,generator_ground_truth,8,4,1.5488,0.2948,0.1926,1,-0.0,loopback
benign_5,0,1789233851.3622887,real,ddos_benign_baseline,,generator_ground_truth,9,4,1.4466,0.34,0.2163,1,-0.0,loopback
benign_5,0,1789233851.5022888,real,ddos_benign_baseline,,generator_ground_truth,9,4,1.4466,0.34,0.2163,1,-0.0,loopback
benign_5,0,1789233851.642289,real,ddos_benign_baseline,,generator_ground_truth,10,4,1.3568,0.3414,0.204,1,-0.0,loopback
benign_5,0,1789233851.782289,real,ddos_benign_baseline,,generator_ground_truth,10,4,1.3568,0.3414,0.204,1,-0.0,loopback
benign_5,0,1789233851.9222891,real,ddos_benign_baseline,,generator_ground_truth,10,4,1.3568,0.3414,0.204,1,-0.0,loopback
benign_5,0,1789233852.0622892,real,ddos_benign_baseline,,generator_ground_truth,11,4,1.4911,0.3443,0.1937,1,-0.0,loopback
benign_5,0,1789233852.202289,real,ddos_benign_baseline,,generator_ground_truth,12,4,1.4183,0.3296,0.1905,1,-0.0,loopback
benign_5,0,1789233852.3422894,real,ddos_benign_baseline,,generator_ground_truth,12,4,1.4183,0.3296,0.1905,1,-0.0,loopback
benign_5,0,1789233852.4822896,real,ddos_benign_baseline,,generator_ground_truth,12,4,1.4183,0.3296,0.1905,1,-0.0,loopback
benign_5,0,1789233852.6222897,real,ddos_benign_baseline,,generator_ground_truth,12,4,1.4183,0.3296,0.1905,1,-0.0,loopback
benign_5,0,1789233852.7622898,real,ddos_benign_baseline,,generator_ground_truth,12,4,1.4183,0.3296,0.1905,1,-0.0,loopback
benign_5,0,1789233852.90229,real,ddos_benign_baseline,,generator_ground_truth,13,4,1.352,0.3523,0.1973,1,-0.0,loopback
benign_5,0,1789233853.04229,real,ddos_benign_baseline,,generator_ground_truth,13,4,1.352,0.3523,0.1973,1,-0.0,loopback
benign_5,0,1789233853.18229,real,ddos_benign_baseline,,generator_ground_truth,13,4,1.352,0.3523,0.1973,1,-0.0,loopback
benign_5,0,1789233853.3222902,real,ddos_benign_baseline,,generator_ground_truth,14,4,1.2917,0.3604,0.1916,1,-0.0,loopback
benign_5,0,1789233853.4622903,real,ddos_benign_baseline,,generator_ground_truth,15,4,1.4256,0.3434,0.1946,1,-0.0,loopback
benign_5,0,1789233853.6022904,real,ddos_benign_baseline,,generator_ground_truth,15,4,1.4256,0.3434,0.1946,1,-0.0,loopback
benign_5,0,1789233853.7422905,real,ddos_benign_baseline,,generator_ground_truth,16,4,1.3716,0.3422,0.188,1,-0.0,loopback
benign_5,0,1789233853.8822906,real,ddos_benign_baseline,,generator_ground_truth,16,4,1.3716,0.3422,0.188,1,-0.0,loopback
benign_5,0,1789233854.0222907,real,ddos_benign_baseline,,generator_ground_truth,16,4,1.3716,0.3422,0.188,1,-0.0,loopback
benign_5,0,1789233854.1622908,real,ddos_benign_baseline,,generator_ground_truth,17,4,1.3216,0.3493,0.1841,1,-0.0,loopback
benign_5,0,1789233854.302291,real,ddos_benign_baseline,,generator_ground_truth,17,4,1.3216,0.3493,0.1841,1,-0.0,loopback
benign_5,0,1789233854.442291,real,ddos_benign_baseline,,generator_ground_truth,17,4,1.3216,0.3493,0.1841,1,-0.0,loopback
benign_5,0,1789233854.5822911,real,ddos_benign_baseline,,generator_ground_truth,18,4,1.4466,0.3532,0.1793,1,-0.0,loopback
benign_5,0,1789233854.7222912,real,ddos_benign_baseline,,generator_ground_truth,18,4,1.4466,0.3532,0.1793,1,-0.0,loopback
benign_5,0,1789233854.862291,real,ddos_benign_baseline,,generator_ground_truth,19,4,1.4003,0.3493,0.175,1,-0.0,loopback
benign_5,0,1789233855.0022914,real,ddos_benign_baseline,,generator_ground_truth,19,4,1.4003,0.3493,0.175,1,-0.0,loopback
benign_5,0,1789233855.1422915,real,ddos_benign_baseline,,generator_ground_truth,20,4,1.3568,0.3419,0.1732,1,-0.0,loopback
benign_5,0,1789233855.2822917,real,ddos_benign_baseline,,generator_ground_truth,20,4,1.3568,0.3419,0.1732,1,-0.0,loopback
benign_5,0,1789233855.4222918,real,ddos_benign_baseline,,generator_ground_truth,21,4,1.4372,0.3383,0.1695,1,-0.0,loopback
benign_5,0,1789233855.562292,real,ddos_benign_baseline,,generator_ground_truth,21,4,1.4372,0.3383,0.1695,1,-0.0,loopback
benign_5,0,1789233855.702292,real,ddos_benign_baseline,,generator_ground_truth,21,4,1.4372,0.3383,0.1695,1,-0.0,loopback
benign_5,0,1789233855.842292,real,ddos_benign_baseline,,generator_ground_truth,21,4,1.4372,0.3383,0.1695,1,-0.0,loopback
benign_5,0,1789233855.9822922,real,ddos_benign_baseline,,generator_ground_truth,22,4,1.3977,0.352,0.1765,1,-0.0,loopback
benign_5,0,1789233856.1222925,real,ddos_benign_baseline,,generator_ground_truth,23,4,1.3603,0.3411,0.1795,1,-0.0,loopback
benign_5,0,1789233856.2622924,real,ddos_benign_baseline,,generator_ground_truth,24,4,1.4387,0.3319,0.1809,1,-0.0,loopback
benign_5,0,1789233856.4022925,real,ddos_benign_baseline,,generator_ground_truth,24,4,1.4387,0.3319,0.1809,1,-0.0,loopback
benign_5,0,1789233856.5422926,real,ddos_benign_baseline,,generator_ground_truth,24,4,1.4387,0.3319,0.1809,1,-0.0,loopback
benign_5,0,1789233856.6822927,real,ddos_benign_baseline,,generator_ground_truth,24,4,1.4387,0.3319,0.1809,1,-0.0,loopback
benign_5,0,1789233856.8222928,real,ddos_benign_baseline,,generator_ground_truth,24,4,1.4387,0.3319,0.1809,1,-0.0,loopback
benign_5,0,1789233856.962293,real,ddos_benign_baseline,,generator_ground_truth,25,4,1.5133,0.3459,0.1893,1,-0.0,loopback
benign_5,0,1789233857.102293,real,ddos_benign_baseline,,generator_ground_truth,26,4,1.4792,0.3379,0.1896,1,-0.0,loopback
benign_5,0,1789233857.2422931,real,ddos_benign_baseline,,generator_ground_truth,27,4,1.4466,0.3332,0.1874,1,-0.0,loopback
benign_5,0,1789233857.3822932,real,ddos_benign_baseline,,generator_ground_truth,27,4,1.4466,0.3332,0.1874,1,-0.0,loopback
benign_5,0,1789233857.522293,real,ddos_benign_baseline,,generator_ground_truth,27,4,1.4466,0.3332,0.1874,1,-0.0,loopback
benign_5,0,1789233857.6622934,real,ddos_benign_baseline,,generator_ground_truth,27,4,1.4466,0.3332,0.1874,1,-0.0,loopback
benign_5,0,1789233857.8022935,real,ddos_benign_baseline,,generator_ground_truth,27,4,1.4466,0.3332,0.1874,1,-0.0,loopback
benign_5,0,1789233857.9422936,real,ddos_benign_baseline,,generator_ground_truth,27,4,1.4466,0.3332,0.1874,1,-0.0,loopback
benign_5,0,1789233858.0822935,real,ddos_benign_baseline,,generator_ground_truth,27,4,1.4466,0.3332,0.1874,1,-0.0,loopback
benign_5,0,1789233858.222294,real,ddos_benign_baseline,,generator_ground_truth,29,4,1.4711,0.3447,0.2159,1,-0.0,loopback
benign_5,0,1789233858.362294,real,ddos_benign_baseline,,generator_ground_truth,29,4,1.4711,0.3447,0.2159,1,-0.0,loopback
benign_5,0,1789233858.502294,real,ddos_benign_baseline,,generator_ground_truth,30,4,1.4419,0.3422,0.2126,1,-0.0,loopback
benign_5,0,1789233858.6422942,real,ddos_benign_baseline,,generator_ground_truth,29,4,1.4711,0.3398,0.216,1,-0.0,loopback
benign_5,0,1789233858.7822945,real,ddos_benign_baseline,,generator_ground_truth,29,4,1.4711,0.3398,0.216,1,-0.0,loopback
benign_5,0,1789233858.9222944,real,ddos_benign_baseline,,generator_ground_truth,29,4,1.4711,0.3398,0.216,1,-0.0,loopback
benign_5,0,1789233859.0622945,real,ddos_benign_baseline,,generator_ground_truth,27,4,1.4466,0.3457,0.215,1,-0.0,loopback
benign_5,0,1789233859.2022946,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3582,0.2205,1,-0.0,loopback
benign_5,0,1789233859.3422947,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3582,0.2205,1,-0.0,loopback
benign_5,0,1789233859.4822948,real,ddos_benign_baseline,,generator_ground_truth,30,4,1.4419,0.3439,0.2199,1,-0.0,loopback
benign_5,0,1789233859.622295,real,ddos_benign_baseline,,generator_ground_truth,29,4,1.3855,0.35,0.2213,1,-0.0,loopback
benign_5,0,1789233859.762295,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.4154,0.3405,0.2197,1,-0.0,loopback
benign_5,0,1789233859.902295,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.4154,0.3405,0.2197,1,-0.0,loopback
benign_5,0,1789233860.0422952,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.4154,0.3405,0.2197,1,-0.0,loopback
benign_5,0,1789233860.182295,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.4154,0.3405,0.2197,1,-0.0,loopback
benign_5,0,1789233860.3222954,real,ddos_benign_baseline,,generator_ground_truth,27,4,1.4466,0.344,0.2232,1,-0.0,loopback
benign_5,0,1789233860.4622955,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3675,0.2496,1,-0.0,loopback
benign_5,0,1789233860.6022956,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.4154,0.3666,0.2506,1,-0.0,loopback
benign_5,0,1789233860.7422955,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.4154,0.3467,0.2481,1,-0.0,loopback
benign_5,0,1789233860.8822958,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.4154,0.3467,0.2481,1,-0.0,loopback
benign_5,0,1789233861.022296,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.4154,0.3467,0.2481,1,-0.0,loopback
benign_5,0,1789233861.162296,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.4154,0.3467,0.2481,1,-0.0,loopback
benign_5,0,1789233861.3022962,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3572,0.254,1,-0.0,loopback
benign_5,0,1789233861.4422965,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3572,0.254,1,-0.0,loopback
benign_5,0,1789233861.5822964,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3572,0.254,1,-0.0,loopback
benign_5,0,1789233861.7222965,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3583,0.2541,1,-0.0,loopback
benign_5,0,1789233861.8622966,real,ddos_benign_baseline,,generator_ground_truth,29,4,1.4711,0.348,0.2552,1,-0.0,loopback
benign_5,0,1789233862.0022967,real,ddos_benign_baseline,,generator_ground_truth,29,4,1.4711,0.3505,0.2539,1,-0.0,loopback
benign_5,0,1789233862.1422968,real,ddos_benign_baseline,,generator_ground_truth,29,4,1.4711,0.3505,0.2539,1,-0.0,loopback
benign_5,0,1789233862.282297,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3412,0.2538,1,-0.0,loopback
benign_5,0,1789233862.422297,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3412,0.2538,1,-0.0,loopback
benign_5,0,1789233862.562297,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3412,0.2538,1,-0.0,loopback
benign_5,0,1789233862.7022972,real,ddos_benign_baseline,,generator_ground_truth,29,4,1.4711,0.3535,0.2573,1,-0.0,loopback
benign_5,0,1789233862.8422973,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3496,0.2612,1,-0.0,loopback
benign_5,0,1789233862.9822974,real,ddos_benign_baseline,,generator_ground_truth,29,4,1.4711,0.3449,0.2577,1,-0.0,loopback
benign_5,0,1789233863.1222975,real,ddos_benign_baseline,,generator_ground_truth,29,4,1.4711,0.3449,0.2577,1,-0.0,loopback
benign_5,0,1789233863.2622976,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3532,0.2588,1,-0.0,loopback
benign_5,0,1789233863.4022975,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3563,0.2589,1,-0.0,loopback
benign_5,0,1789233863.5422978,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3563,0.2589,1,-0.0,loopback
benign_5,0,1789233863.682298,real,ddos_benign_baseline,,generator_ground_truth,29,4,1.4711,0.3553,0.2543,1,-0.0,loopback
benign_5,0,1789233863.822298,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3515,0.2582,1,-0.0,loopback
benign_5,0,1789233863.9622982,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3515,0.2582,1,-0.0,loopback
benign_5,0,1789233864.1022985,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3515,0.2582,1,-0.0,loopback
benign_5,0,1789233864.2422984,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3553,0.2599,1,-0.0,loopback
benign_5,0,1789233864.3822985,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3553,0.2599,1,-0.0,loopback
benign_5,0,1789233864.5222986,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3553,0.2599,1,-0.0,loopback
benign_5,0,1789233864.662299,real,ddos_benign_baseline,,generator_ground_truth,27,4,1.4466,0.3581,0.2644,1,-0.0,loopback
benign_5,0,1789233864.8022988,real,ddos_benign_baseline,,generator_ground_truth,29,4,1.4711,0.3554,0.2688,1,-0.0,loopback
benign_5,0,1789233864.942299,real,ddos_benign_baseline,,generator_ground_truth,28,4,1.5013,0.3608,0.2722,1,-0.0,loopback
benign_5,0,1789233865.082299,real,ddos_benign_baseline,,generator_ground_truth,27,4,1.5328,0.3643,0.2768,1,-0.0,loopback
benign_5,0,1789233865.222299,real,ddos_benign_baseline,,generator_ground_truth,27,4,1.5328,0.3643,0.2768,1,-0.0,loopback
