label,group,source,scenario_id,attack_subtype,label_method,orig_bytes,resp_bytes,byte_ratio,duration,orig_pkts,resp_pkts,bytes_per_sec,is_icmp,to_dns,to_common_port,environment
1,synthetic_bulk_599,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7431779.27154559,329875.9094263437,22.529014878562972,35.72993910089832,751,193,207998.65486920852,0,0,1,loopback
1,synthetic_bulk_600,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,3836131.144200322,164316.88733610784,23.345933618822578,537.4313642100296,741,84,7137.899645732533,0,0,0,loopback
1,synthetic_bulk_601,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7832229.907307543,847089.9173561656,9.246043125802451,319.97286840777366,1697,22,24477.793840089413,0,0,0,loopback
1,synthetic_bulk_602,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,9202854.89976081,184521.7724355285,49.87408682612926,147.29684594149603,386,93,62478.28893373616,0,0,0,loopback
1,synthetic_bulk_603,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,6488580.914764708,206721.1263384701,31.388088047376343,415.60204257746045,1686,139,15612.485623324044,0,0,0,loopback
1,synthetic_bulk_604,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,4102510.871434352,385744.8882090464,10.635295494080747,140.00462441101251,1647,32,29302.681169948955,0,0,1,loopback
1,synthetic_bulk_605,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,1726252.9964929596,127568.00499844216,13.532021579502167,291.0912511922607,104,72,5930.281275794165,0,0,1,loopback
1,synthetic_bulk_606,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,6769586.773922406,382012.7404689138,17.72084031965232,177.34732152810702,1012,198,38171.35052050687,0,0,1,loopback
1,synthetic_bulk_607,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,1421783.9122995134,28785.05508060325,49.39312807699226,475.7291789163419,1087,49,2988.641385290217,0,0,0,loopback
1,synthetic_bulk_608,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,5805541.849040907,187142.50013356455,31.022038526243165,120.95498503000267,167,73,47997.54096617722,0,0,1,loopback
1,synthetic_bulk_609,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,9087231.570687816,290516.47903693945,31.27957354024096,595.7340033574658,693,114,15253.84067297413,0,0,1,loopback
1,synthetic_bulk_610,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,1186564.6061125428,23799.84131082355,49.85598813942192,172.3578079952816,233,24,6884.310144771775,0,0,1,loopback
1,synthetic_bulk_611,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,4966432.432443078,455011.7980676808,10.914953092500571,86.23027088653646,1043,107,57594.99977656351,0,0,1,loopback
1,synthetic_bulk_612,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,4159509.928233572,132809.72494527753,31.31931739145941,302.7793993100195,1672,140,13737.757382808592,0,0,0,loopback
1,synthetic_bulk_613,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,6462219.161457649,139623.87923728224,46.28305127144837,119.27995563924344,1600,60,54176.90782013974,0,0,1,loopback
1,synthetic_bulk_614,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,9541215.056215636,539262.9478421595,17.69306623864007,467.7411151198386,869,190,20398.495551906115,0,0,1,loopback
1,synthetic_bulk_615,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,6653593.260881421,140420.31309392647,47.38340995174156,584.7795880681851,497,113,11377.95059307989,0,0,0,loopback
1,synthetic_bulk_616,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,5836165.868279232,120742.87393135678,48.33548911215361,206.29685228594087,564,78,28290.13532494391,0,0,0,loopback
1,synthetic_bulk_617,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,1577989.0670264673,31914.227995480112,49.44468865892516,503.4982101230816,1962,160,3134.05099621054,0,0,1,loopback
1,synthetic_bulk_618,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,1458313.7206428363,60545.915996432814,24.08607907969806,441.2357325052453,889,185,3305.0671403307083,0,0,1,loopback
1,synthetic_bulk_619,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8007681.618358762,215505.0694531167,37.157741294345,381.6790212680805,1078,97,20980.146070785468,0,0,0,loopback
1,synthetic_bulk_620,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,9923247.836302187,429154.5064400698,23.12278605348384,599.9676610561863,858,147,16539.63785120226,0,0,1,loopback
1,synthetic_bulk_621,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7740817.60684936,228524.7314407052,33.87299728151241,465.7128650537812,1021,163,16621.438203034053,0,0,0,loopback
1,synthetic_bulk_622,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,3657209.300806179,179214.88134739455,20.406839394754023,368.9097092745361,387,155,9913.562069152667,0,0,1,loopback
1,synthetic_bulk_623,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,2010511.926692966,88356.26785630762,22.75460446068896,48.403400075596366,178,175,41536.5846934916,0,0,0,loopback
1,synthetic_bulk_624,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,2588403.037426572,149197.01942330133,17.34889240704442,361.2053004039686,1225,115,7166.016208875468,0,0,0,loopback
1,synthetic_bulk_625,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,233723.90325847143,29072.601367439056,8.039318542723846,402.4380703466762,309,62,580.7698636889207,0,0,1,loopback
1,synthetic_bulk_626,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,6000088.722750843,806174.3868755719,7.442668509979491,287.538772904953,430,126,20867.05963906368,0,0,1,loopback
1,synthetic_bulk_627,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,272888.7298705842,9953.987401502332,27.41501660223096,268.9909150974539,400,39,1014.49050713002,0,0,1,loopback
1,synthetic_bulk_628,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7393817.823975136,200173.24869093375,36.93709260517196,386.7909918602342,1155,103,19115.796333351194,0,0,0,loopback
1,synthetic_bulk_629,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7165207.700186876,153824.95082677592,46.58026972656536,388.3236147042721,1090,132,18451.64040730188,0,0,1,loopback
1,synthetic_bulk_630,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,6308378.799180664,390646.463653069,16.148562411621114,151.13618715221116,116,162,41739.69793764492,0,0,1,loopback
1,synthetic_bulk_631,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8250764.847505821,589614.9705178111,13.99347923655982,422.21593419870607,458,126,19541.57619172845,0,0,1,loopback
1,synthetic_bulk_632,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,4592633.059406761,99372.23414525409,46.21646176027029,446.4070859580989,1708,44,10287.993187988595,0,0,1,loopback
1,synthetic_bulk_633,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,4847280.382007779,99553.55945382224,48.69017651002405,118.06478931521625,934,123,41056.104958322736,0,0,1,loopback
1,synthetic_bulk_634,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,6688301.541375707,258188.3511235057,25.9047378097098,405.90461980649474,591,194,16477.52012422079,0,0,1,loopback
1,synthetic_bulk_635,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,5628825.753288644,112653.78448394132,49.96570491682885,305.8473178133839,474,199,18404.038307516348,0,0,1,loopback
1,synthetic_bulk_636,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,1734595.7948807783,603813.180714623,2.872735889646952,83.89238618104845,1717,22,20676.438874170788,0,0,0,loopback
1,synthetic_bulk_637,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,5927385.837114541,594065.6609191548,9.97766110221474,289.1429168982961,725,146,20499.847966877416,0,0,1,loopback
1,synthetic_bulk_638,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,9004581.578022745,360145.86062911164,25.00259634330746,286.5681531554171,1696,198,31422.12935691848,0,0,1,loopback
1,synthetic_bulk_639,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,376223.94025456754,27214.557987078973,13.824363431998142,386.04441937782576,1187,138,974.561271630126,0,0,1,loopback
1,synthetic_bulk_640,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,5296733.328358904,973191.535380868,5.442642209465966,594.5457740995781,1905,107,8908.873898533126,0,0,1,loopback
1,synthetic_bulk_641,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7809365.552408154,158236.0924844834,49.35261879759789,320.5384238138216,1856,200,24363.274329145854,0,0,1,loopback
1,synthetic_bulk_642,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7297886.812555416,284485.0903212818,25.65296762763062,245.77005531611889,652,198,29693.962525941548,0,0,1,loopback
1,synthetic_bulk_643,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,884769.0077381233,33730.68859772431,26.230386764111763,273.20636780773657,1749,182,3238.4640769455327,0,0,1,loopback
1,synthetic_bulk_644,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7907463.333382364,175128.16261660532,45.15243702232844,352.9683233308812,1198,90,22402.75631184534,0,0,0,loopback
1,synthetic_bulk_645,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,3734038.341027849,76702.87531882964,48.68185612999031,442.8224819255522,520,84,8432.359452010884,0,0,1,loopback
1,synthetic_bulk_646,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,3022685.73739889,80848.74048574391,37.386924264229954,319.8338013618646,1802,23,9450.80139912723,0,0,1,loopback
1,synthetic_bulk_647,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,9393769.681148004,1952699.7175810945,4.810657571449097,556.7164819303636,982,127,16873.525368920218,0,0,1,loopback
1,synthetic_bulk_648,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,5956430.464840293,150257.345144977,39.641526070443895,476.9042940847986,1876,73,12489.781574038789,0,0,0,loopback
1,synthetic_bulk_649,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,9403289.717878642,1278817.1572710583,7.353115075453681,400.2051814021135,1399,50,23496.17185098489,0,0,0,loopback
1,synthetic_bulk_650,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7164907.468856198,220357.43478737932,32.51493409228304,564.3506083164781,197,46,12695.844326685374,0,0,1,loopback
1,synthetic_bulk_651,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,160143.58296755957,10052.255997804172,15.931108698638546,231.4811001512961,787,138,691.8214180893802,0,0,0,loopback
1,synthetic_bulk_652,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8978733.457612826,757076.9447202117,11.859737005901088,151.39192234422785,633,104,59307.87665934648,0,0,1,loopback
1,synthetic_bulk_653,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7833746.506815383,3189809.3305200497,2.4558666976932475,215.7461934790146,384,32,36310.010297249406,0,0,1,loopback
1,synthetic_bulk_654,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,227985.46554963657,9850.260616513193,23.14512015727145,598.9067181790085,1828,60,380.6694074877509,0,0,0,loopback
1,synthetic_bulk_655,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,1049097.656639991,82086.80240062588,12.780345024524824,237.30735333948672,1857,52,4420.839227595173,0,0,1,loopback
1,synthetic_bulk_656,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,320221.06222894625,8552.597374288149,37.44138163122626,501.0441733878613,286,125,639.1074464826901,0,0,0,loopback
1,synthetic_bulk_657,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,217644.23288432517,4837.867363545155,44.98763949676309,123.6583691128353,955,197,1760.0445036253873,0,0,1,loopback
1,synthetic_bulk_658,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,2955528.8379282868,224030.8687355455,13.192507151401108,377.0336502757504,1572,54,7838.899354916218,0,0,1,loopback
1,synthetic_bulk_659,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,4326147.034448082,474919.35409234767,9.109224539219063,34.00519528921729,904,105,127220.17908304324,0,0,0,loopback
1,synthetic_bulk_660,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,2544957.398680652,74263.6695908259,34.26921148258261,428.2368521503989,695,71,5942.873402653469,0,0,0,loopback
1,synthetic_bulk_661,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,1799104.473823658,82416.22670461393,21.82949336265765,345.2900530384797,467,183,5210.4150061431465,0,0,1,loopback
1,synthetic_bulk_662,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8115217.831242285,162420.93848516265,49.964111197298735,162.8140757682511,430,113,49843.46588555067,0,0,0,loopback
1,synthetic_bulk_663,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7295163.690888943,158142.02116150132,46.13045689759342,277.05581163340685,1852,121,26331.02567991505,0,0,0,loopback
1,synthetic_bulk_664,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,9148651.47763129,256436.90758677688,35.67603261061567,36.01548806156518,163,80,254019.92226212533,0,0,0,loopback
1,synthetic_bulk_665,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,3701694.945585649,370819.9655746973,9.982458576222443,592.532162525241,1491,172,6247.247288332575,0,0,0,loopback
1,synthetic_bulk_666,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8274346.940014116,230279.94558582024,35.93168705579032,596.7226289746187,109,38,13866.320025825704,0,0,0,loopback
1,synthetic_bulk_667,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,2955053.2448439244,82786.49322830753,35.69487158605108,583.7032972390231,530,30,5062.594744318957,0,0,0,loopback
1,synthetic_bulk_668,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,5059462.773676787,160524.09077074696,31.51840168901798,135.5179231109415,939,128,37334.27031297452,0,0,1,loopback
1,synthetic_bulk_669,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,484696.7892900478,18102.701037619627,26.77483256685224,334.88502248295924,409,152,1447.3528427647484,0,0,1,loopback
1,synthetic_bulk_670,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7059325.771732536,167774.72948559586,42.07621608675345,300.9890338843933,343,92,23453.76401468483,0,0,1,loopback
1,synthetic_bulk_671,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,666885.7813917241,16338.520744620146,40.81677844741927,64.44847302562815,387,55,10347.580789486428,0,0,1,loopback
1,synthetic_bulk_672,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,3394737.489061281,106837.67984448207,31.774721184537327,482.16104809293824,1668,148,7040.671374198053,0,0,1,loopback
1,synthetic_bulk_673,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7110350.731408725,271837.9567362419,26.156578046632887,559.6067127265577,497,114,12705.97826956925,0,0,0,loopback
1,synthetic_bulk_674,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,4652163.912386653,144625.79378779585,32.166903223449914,546.903412638066,1330,78,8506.37206658902,0,0,0,loopback
1,synthetic_bulk_675,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8342140.589798005,833393.9525472277,10.00984056135836,599.788584116708,1578,115,13908.46843489568,0,0,1,loopback
1,synthetic_bulk_676,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8604175.93830558,214228.76974953947,40.16349413930234,78.00157533742153,774,76,110307.72008238782,0,0,1,loopback
1,synthetic_bulk_677,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,6056379.573792916,380547.92347356805,15.914893237391633,548.5642615466261,805,25,11040.419506581626,0,0,1,loopback
1,synthetic_bulk_678,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,3065388.643877988,70217.8004654443,43.655435282205,391.2924228291963,799,136,7834.009720183274,0,0,1,loopback
1,synthetic_bulk_679,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,2777292.444942795,162221.1732949105,17.12040659386557,448.50601293999904,1503,167,6192.319310810088,0,0,1,loopback
1,synthetic_bulk_680,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,6071368.124999382,171793.5778131018,35.34106572717499,385.9125617568718,667,28,15732.496753563555,0,0,1,loopback
1,synthetic_bulk_681,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7592473.640131136,884646.6088147569,8.582493353253767,357.0155024581485,1874,81,21266.509683346794,0,0,1,loopback
1,synthetic_bulk_682,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,5281505.259411366,181560.04345814217,29.089579176207856,352.1696004654175,1581,60,14997.05043374407,0,0,1,loopback
1,synthetic_bulk_683,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,3129022.9725000043,367814.7628950344,8.50706194572444,540.4351550028792,1415,28,5789.821301472022,0,0,0,loopback
1,synthetic_bulk_684,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8223627.346889708,169385.92350806698,48.54965026948098,489.8406682524642,1687,24,16788.371974560603,0,0,0,loopback
1,synthetic_bulk_685,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,2011885.6180634687,45729.28378346347,43.9955637090254,351.59021121283257,817,105,5722.245824544839,0,0,1,loopback
1,synthetic_bulk_686,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,3273950.6349488897,104427.57137409857,31.351400706431978,511.3831165875997,460,106,6402.148465118643,0,0,1,loopback
1,synthetic_bulk_687,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,3010764.719119575,91492.84291283113,32.90710642785525,559.9757968977631,200,24,5376.597945480958,0,0,1,loopback
1,synthetic_bulk_688,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,1545500.3851880345,744657.8392847271,2.0754503661339925,415.4805884885703,150,110,3719.789631593224,0,0,1,loopback
1,synthetic_bulk_689,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,140535.0780462766,3308.63291998907,42.47527043487824,459.5288871716378,1797,180,305.82425168362835,0,0,0,loopback
1,synthetic_bulk_690,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,1689769.0656967305,185960.6237783834,9.086703579304482,112.36425291368845,1744,31,15038.315317191767,0,0,0,loopback
1,synthetic_bulk_691,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,3475939.831883779,84420.12699483278,41.17430233309807,230.0045281705417,1175,179,15112.48434772758,0,0,0,loopback
1,synthetic_bulk_692,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7907311.426654297,764512.7700719646,10.34294224530739,159.40087161390946,886,94,49606.45037002607,0,0,1,loopback
1,synthetic_bulk_693,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8031716.472226866,275330.71112077934,29.17116089059746,436.98879075454624,1731,27,18379.685342405563,0,0,0,loopback
1,synthetic_bulk_694,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8697966.638694622,509831.6874607958,17.060466920003797,208.39910582491163,705,176,41737.06314269072,0,0,0,loopback
1,synthetic_bulk_695,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,238451.93360160608,5505.0135442181245,43.31541270267181,569.1950765239023,1504,176,418.9283137476203,0,0,0,loopback
1,synthetic_bulk_696,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8722503.48736798,588147.1105256408,14.830479196901054,40.97205597519462,203,53,212889.08451772045,0,0,1,loopback
1,synthetic_bulk_697,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,430577.415391692,11938.959438355272,36.06490311110471,167.25866847087173,1613,162,2574.3204781441714,0,0,0,loopback
1,synthetic_bulk_698,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,7437273.414386131,2678065.9617642746,2.7771061357602083,244.2778135680613,1121,193,30445.96357627845,0,0,1,loopback
1,synthetic_bulk_699,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,317671.869405878,18110.730981094275,17.540532722698742,158.9368529717303,972,112,1998.7300834651703,0,0,0,loopback
1,synthetic_bulk_700,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,4946923.770694454,314900.7272542682,15.709470771402936,425.2327729333567,915,197,11633.448985056815,0,0,1,loopback
1,synthetic_bulk_701,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,5755947.981391859,173321.99017439695,33.20956547752661,576.6178787668666,1687,132,9982.257216341111,0,0,0,loopback
1,synthetic_bulk_702,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,4427337.010123674,95059.92687174582,46.57416806239506,441.2932767701567,130,74,10032.640974110309,0,0,1,loopback
1,synthetic_bulk_703,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,2450187.6220945846,207243.7510108724,11.822733424498011,312.8038402709271,1910,31,7832.984467110176,0,0,1,loopback
1,synthetic_bulk_704,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,2595927.46826246,290527.1218154488,8.935232800438742,197.25993036503968,1422,103,13159.933005443943,0,0,0,loopback
1,synthetic_bulk_705,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8850346.124403603,961789.9176744804,9.201953526195124,319.4740830948933,1324,60,27702.861022923065,0,0,1,loopback
1,synthetic_bulk_706,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8195166.794845124,513223.1292167729,15.96803871125552,82.32959257089179,944,188,99540.96138382424,0,0,1,loopback
1,synthetic_bulk_707,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,5533309.462244736,392863.9890587269,14.084542275055895,534.6449210394402,162,107,10349.503463882244,0,0,1,loopback
1,synthetic_bulk_708,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,4859229.252304875,227020.0257627045,21.404407985505408,414.52346013096445,1148,185,11722.446905103156,0,0,1,loopback
1,synthetic_bulk_709,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,880144.6866317128,24033.56327757072,36.62148123716246,210.84473507147663,1266,117,4174.373556604782,0,0,1,loopback
1,synthetic_bulk_710,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,9572006.027384412,3492776.668658146,2.740514763877469,306.88109682272767,1152,97,31191.253311095137,0,0,1,loopback
1,synthetic_bulk_711,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,1961081.370141136,41583.487196064256,47.16009893289437,137.40370494209293,767,71,14272.4053253703,0,0,1,loopback
1,synthetic_bulk_712,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,3441501.001651019,254327.3351512885,13.531777854723387,500.9605858766106,932,192,6869.803930041474,0,0,0,loopback
1,synthetic_bulk_713,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,1490249.6001465358,47398.31253113948,31.440984300179043,265.70725617190794,730,199,5608.614614507819,0,0,0,loopback
1,synthetic_bulk_714,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,3812399.603734027,89314.57956927337,42.685075853456695,513.0842783628282,1067,145,7430.357476356125,0,0,1,loopback
1,synthetic_bulk_715,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,5826732.008956877,236052.4577818124,24.684055670128338,322.53112825304163,1971,53,18065.6423475055,0,0,1,loopback
1,synthetic_bulk_716,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8632768.172379436,176617.68739439707,48.87827657431606,262.5694855877081,1922,54,32878.0328493113,0,0,0,loopback
1,synthetic_bulk_717,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,4931319.253642806,182721.31717139884,26.988198913961742,170.2797629914547,612,32,28960.101699755585,0,0,0,loopback
1,synthetic_bulk_718,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8504052.193114327,201200.81600493597,42.26648957977239,369.0152281016044,1532,90,23045.260860543207,0,0,1,loopback
1,synthetic_bulk_719,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,3158705.4276824947,205579.18879691864,15.36490851125413,540.5924741707627,984,37,5843.043657845524,0,0,0,loopback
1,synthetic_bulk_720,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,4041319.5998099097,471501.8305812639,8.571164177300863,547.6975190135893,1638,65,7378.74366692108,0,0,0,loopback
1,synthetic_bulk_721,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,2895842.0749873663,178567.69436461202,16.217054743812916,564.333866304094,661,196,5131.434152539284,0,0,1,loopback
1,synthetic_bulk_722,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8483733.963447103,394041.1550884927,21.53007079055448,39.18066778553069,1561,145,216528.5699030409,0,0,1,loopback
1,synthetic_bulk_723,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,9983208.763170114,518545.1696618431,19.252341642060664,73.41672436637792,345,86,135980.03519402514,0,0,1,loopback
1,synthetic_bulk_724,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8306608.346995735,214705.44428228575,38.688391786072046,464.0700513510281,1268,164,17899.470829485865,0,0,0,loopback
1,synthetic_bulk_725,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,6025904.260898635,165421.5080001568,36.42757422386043,451.75713690102,1941,157,13338.8136427359,0,0,0,loopback
1,synthetic_bulk_726,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,2705179.084752054,102745.96856281011,26.32881000190619,355.55751088056644,1359,144,7608.274335289565,0,0,1,loopback
1,synthetic_bulk_727,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,1591224.690521438,34804.668947408485,45.71871357046535,583.5911565073429,1281,34,2726.608641646572,0,0,0,loopback
1,synthetic_bulk_728,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,441299.8288042157,12614.868895165462,34.98251408489389,77.67918339220523,535,199,5681.056488146581,0,0,1,loopback
1,synthetic_bulk_729,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,2465635.3105358803,271938.5950454569,9.066882581061096,410.9354452212922,1185,111,6000.055091884602,0,0,0,loopback
1,synthetic_bulk_730,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,8597389.099100262,1195519.2075226433,7.19134334689259,499.6602623773863,1023,46,17206.46956832996,0,0,0,loopback
1,synthetic_bulk_731,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,2914729.7776046223,67419.95768675316,43.23244744749099,144.36818530024277,492,189,20189.557495253222,0,0,1,loopback
1,synthetic_bulk_732,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,3379794.950065232,123877.84620361884,27.28328796183492,241.4478975319072,1508,175,13998.030153145542,0,0,0,loopback
1,synthetic_bulk_733,synthetic,exfil_synthetic_bulk,bulk_exfil,generator_ground_truth,9179235.527101384,434399.5661572306,21.13085795251224,420.20378704319967,326,105,21844.72346546867,0,0,0,loopback
